"V1" "V2"
"1" 0.0117529625713518 0.00773713663727996
"2" 0.00920887484692457 0.0138849594485142
"3" -0.00700322444684372 0.00515176115646057
"4" -0.0117789954364021 -0.0359659293648792
"5" -0.00547087643104392 0.00315721525565224
"6" -0.0154886792146078 0.00891619877526197
"7" 0.0184425070555321 0.0342532680503245
"8" 0.00952713568301079 -0.00511924626575406
"9" 0.00786592762403719 0.00585098913617027
"10" -0.0148054893485491 0.000554142570739099
"11" 0.00090431661192874 -0.000740573581172507
"12" 0.0128960407290558 0.0153052471896577
"13" -0.00915415386058934 -0.000454155002897087
"14" -0.00761977845196814 0.00699531501635622
"15" -0.00928235085204343 -0.00501219584589182
"16" -0.00797230432950159 0.00454205643889303
"17" -0.00426228487152847 -0.0121040206285452
"18" 0.00390590606101193 0.00139765456731842
"19" -0.00247256816330924 0.00672568976896049
"20" 0.0155261187956692 0.00829023358077463
"21" -0.00573554833453212 -0.00627492396044416
"22" 0.00634162002618474 0.00630200157137136
"23" 0.00863541678648772 0.00291362761922144
"24" 0.0132164643494883 0.0184197751135
"25" -0.00661655649077399 -0.00101656736309079
"26" -0.0203645992482861 -0.00983053834277911
"27" 0.00978389971284965 0.00488055465061064
"28" -0.00527152186666589 -0.00417864138688019
"29" -0.00580035878646406 0.00184839544159771
"30" -0.000488340418348576 0.00704686755592649
"31" -0.00195958571407343 -0.00573055155261373
"32" -0.00379291549263131 -0.00573236233869627
"33" -0.0134742595568599 -0.0152502287411753
"34" -0.0100024836184488 0.0152043318828692
"35" 0.00400499539130358 0.0183908270454556
"36" 0.0109356211291801 -0.0123306378651283
"37" 0.0154548191573676 0.0175164084500257
"38" -0.00725226076382563 -0.00240820562961067
"39" 0.00964052034367341 0.0096385427206361
"40" 0.0232192244831402 0.0172859600829099
"41" -0.0132139209419637 -0.0113849436141291
"42" 0.0218931238012426 0.0130586662999158
"43" 0.0140907817959359 0.00318605760394074
"44" 0.0145603390589721 0.00172544473278088
"45" 0.0122640181019339 0.0049268849145422
"46" 0.00527772608602385 0.000310714602685309
"47" -0.00452841480150733 -0.000844724706248875
"48" -0.0447941700916522 -0.00812225243875104
"49" -0.00661103398350509 -0.00625745610844609
"50" -0.00591376975672115 -0.00703468180770743
"51" 0.00539936501726635 0.0244826162715229
"52" -0.00511531185110691 0.0175907311366064
"53" 0.00768318946620506 0.00324157733007605
"54" -0.0253499532102462 -0.000626540444419582
"55" -0.000475883539034807 0.01172973845093
"56" 0.00766015534695436 0.00510407632181066
"57" -0.0108216123106231 -0.00234838943711032
"58" -0.0136385782563965 0.00649000239907757
"59" -0.0124669630989602 -0.00983810711460144
"60" 0.00510889832019872 0.00640791219056384
"61" -0.00210313265441382 0.00777437526634189
"62" 0.019134128240795 0.00597632078475789
"63" -0.00748809527486252 0.0179761101127532
"64" -2.18604116005952e-06 0.00832924887067026
"65" -0.0062645697024237 0.00894450121479393
"66" 0.00579059421674924 0.0115054257935478
"67" -0.0182223165526725 0.00471347416920049
"68" -0.00198407207920123 0.00802476350615995
"69" -0.016519909952378 -0.0188335553394268
"70" -0.0138479023003285 -0.0175919192211574
"71" 0.00832618934296529 -0.0204614596034743
"72" 0.0220937073891363 0.0174450238709601
"73" 0.0155884671118636 -0.00150847259276428
"74" -0.00227861637748509 0.00653424686347214
"75" -0.0113608364114831 -0.0141314208609905
